Substance,ISO,Country,geo,Subnational desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
GWP_100_AR5_GHG,CHE,Switzerland and Liechtenstein,CH05,Ostschweiz,9044.84,9383.98,9298.70,8917.41,8800.50,8904.94,8911.82,8685.06,8923.08,8895.53,8790.58,9017.06,8696.97,8878.06,8934.95,9041.24,8925.05,8607.62,8746.04,8407.94,8541.43,8020.41,8057.16,8263.81,7730.14,7624.76,7710.55,7651.18,7437.41,7396.16,7061.68,7349.85,6863.05,6734.48,6764.05
GWP_100_AR5_GHG,CHE,Switzerland and Liechtenstein,CH06,Zentralschweiz,5576.31,5806.81,5822.98,5533.87,5428.49,5474.80,5543.17,5441.64,5598.12,5543.99,5528.39,5641.46,5491.36,5631.04,5655.31,5722.18,5586.27,5400.20,5595.07,5425.05,5548.95,5206.85,5359.15,5476.98,5134.62,5117.08,5139.65,5049.29,4943.70,4928.36,4661.51,4852.72,4559.56,4516.39,4535.18
GWP_100_AR5_GHG,CHE,Switzerland and Liechtenstein,CH07,Ticino,1979.72,2093.23,2116.63,2027.03,2020.22,2069.71,2088.06,2055.95,2150.74,2148.05,2132.67,2196.78,2146.95,2198.21,2208.69,2248.94,2236.82,2156.14,2220.15,2109.62,2170.38,2035.30,2099.10,2126.67,1996.96,1999.49,2019.87,1992.92,1955.14,1948.12,1848.45,1907.65,1781.53,1756.69,1758.80
GWP_100_AR5_GHG,CHE,Switzerland and Liechtenstein,,,489.95,458.88,471.18,415.41,294.50,331.70,285.15,263.46,260.46,372.33,322.79,276.32,350.58,285.70,229.76,195.69,164.75,251.36,263.73,248.24,276.12,251.34,307.80,335.71,279.98,286.18,301.48,251.73,307.30,310.57,247.85,222.11,251.56,229.45,234.05
GWP_100_AR5_GHG,CHL,Chile,,,54782.46,53334.38,55169.70,57666.07,61416.30,66522.32,73656.48,80358.55,80940.08,84374.03,80963.60,79237.91,79796.14,81960.81,87434.59,88087.18,89455.78,98218.35,102600.10,98962.70,101604.10,112207.88,116229.60,118725.85,110950.92,116642.42,121921.07,124599.15,126786.72,133297.66,126156.09,127209.85,129528.20,116837.41,118120.88
GWP_100_AR5_GHG,CHN,China,CHN.1_1,Anhui,166485.25,169311.84,175256.20,183305.75,189079.53,207255.34,205616.85,205684.11,208088.37,205993.40,210096.51,220846.08,228442.69,248113.26,273347.11,305580.89,330536.51,375525.82,414093.03,432225.21,462981.18,498700.52,510037.91,536916.22,548614.75,553792.46,559118.70,554923.81,590769.86,595545.59,595956.27,617936.80,631698.38,650731.03,662052.38
GWP_100_AR5_GHG,CHN,China,CHN.10_1,Hebei,249538.32,262123.07,271122.07,290295.12,306665.49,346763.15,344449.09,338020.71,343368.91,336624.42,358795.99,377469.12,408876.49,450590.21,503235.28,576492.98,625753.07,674989.75,693149.27,766970.56,822629.21,874523.76,908111.62,950340.91,964287.04,920720.27,900313.66,909833.87,955592.62,987846.00,991616.90,992572.83,960651.64,971677.17,960005.86
GWP_100_AR5_GHG,CHN,China,CHN.11_1,Heilongjiang,135949.05,141151.65,144694.02,144930.21,146351.20,156565.67,155576.09,153541.08,146412.65,149233.90,149001.13,152961.28,161881.83,172191.97,185262.77,196302.52,204059.96,210218.93,210308.63,215587.40,226832.93,237300.97,239981.21,243365.16,237929.14,236168.30,233370.72,240105.29,244625.66,245805.92,249225.76,258648.30,259923.81,264360.71,264920.73
GWP_100_AR5_GHG,CHN,China,CHN.12_1,Henan,222469.42,229782.02,237029.32,248670.00,256652.26,287993.61,287698.94,287608.70,290941.45,287221.32,284881.42,302770.99,320616.87,364434.54,433828.88,487955.48,536120.38,580190.61,596061.91,625356.30,667872.23,724999.92,746552.80,769394.18,760134.08,753363.21,738017.22,740502.76,766200.20,784004.61,789110.00,821579.12,808831.79,818214.15,816605.86
GWP_100_AR5_GHG,CHN,China,CHN.13_1,Hubei,148251.33,156759.00,158197.47,163367.57,175500.53,188979.70,183933.30,196220.43,200643.96,199131.35,207236.52,208415.76,217389.32,243037.70,280123.03,300821.65,342864.50,354554.13,364501.28,397440.86,426303.29,452298.49,473625.32,489361.82,503684.24,502742.49,496273.22,498305.56,518265.99,538257.95,542229.11,561341.40,563585.40,593642.95,594331.21
GWP_100_AR5_GHG,CHN,China,CHN.14_1,Hunan,133730.84,134145.15,138700.44,140262.53,142694.99,152054.11,148726.10,148961.27,152075.90,147548.49,146659.60,149729.40,154407.27,168692.11,194723.60,208737.27,233630.44,262010.09,261230.93,276935.48,286548.29,309022.95,317415.76,323498.88,318809.38,315327.58,316204.15,314073.81,319334.91,319051.91,316074.09,334818.14,334477.72,352308.38,351604.92
GWP_100_AR5_GHG,CHN,China,CHN.15_1,Jiangsu,230056.66,238649.10,246332.62,278339.76,295927.70,324683.67,314289.33,311168.96,329066.38,320772.82,335663.75,354971.07,370786.61,429313.70,506730.76,611568.20,683779.71,704119.40,720999.52,767880.74,842910.52,918183.80,946879.36,997886.37,1008182.42,967083.07,968380.87,993796.53,1031542.15,1054266.60,1044920.51,1086024.71,1077290.40,1101582.53,1103828.43
GWP_100_AR5_GHG,CHN,China,CHN.16_1,Jiangxi,101602.65,103162.48,105217.84,108061.01,109960.79,119362.20,118027.23,120631.84,122691.32,119523.53,122314.82,125431.76,132699.01,147704.00,162816.97,177213.55,185709.04,204573.90,207275.97,222271.70,229993.70,250222.67,258460.85,263107.61,261160.28,260569.92,262676.99,262718.39,279318.38,280170.87,286447.26,306832.72,319365.29,323150.17,332261.58
GWP_100_AR5_GHG,CHN,China,CHN.17_1,Jilin,73877.08,77806.79,79475.05,79509.55,83163.51,90684.18,88148.36,87430.64,84021.88,83370.59,88661.58,93458.84,99318.92,106958.30,115052.82,124442.78,134860.77,142203.47,136032.96,156044.39,173767.28,191499.64,195321.25,198218.77,198932.25,191867.39,188450.03,188593.84,197480.04,197796.29,196199.74,201434.53,199866.41,206422.10,204453.58
GWP_100_AR5_GHG,CHN,China,CHN.18_1,Liaoning,163273.01,172585.02,171085.59,181317.06,192015.24,206968.69,207246.62,212972.51,209232.38,204228.52,230076.04,229009.92,243558.09,265591.36,288027.10,315849.00,338720.92,367820.74,375680.91,394833.80,448359.07,477571.08,498277.54,511241.65,518128.74,505153.54,485214.48,498393.41,525244.88,538230.01,535384.26,562335.29,574334.13,587902.70,593974.56
GWP_100_AR5_GHG,CHN,China,CHN.19_1,Nei Mongol,232471.37,235280.17,241029.28,249843.58,260447.89,285648.13,294086.29,265801.41,284419.81,294917.05,308158.05,308316.70,319866.46,361538.32,403831.05,454882.97,514419.92,571456.84,595321.36,610556.78,667411.22,733837.34,730649.95,761215.81,759155.49,748669.21,745659.44,787647.08,819465.96,849669.61,870079.11,952404.18,997969.89,1090093.59,1093770.58
GWP_100_AR5_GHG,CHN,China,CHN.2_1,Beijing,37540.35,38171.72,38334.57,39787.26,41206.95,43897.78,41910.17,40920.07,40466.38,47091.90,49497.29,50627.45,53056.24,56361.90,62192.71,69614.35,73056.89,71959.22,70222.66,73770.22,80846.84,84803.92,88497.76,86973.43,88524.65,87752.44,83017.86,84742.39,83873.53,83805.31,84628.28,86230.94,84756.82,84704.59,84301.03
GWP_100_AR5_GHG,CHN,China,CHN.20_1,Ningxia Hui,46459.89,49480.14,52659.24,53916.22,55252.87,59478.30,58765.39,59247.51,58810.54,57759.62,58209.80,59173.81,63352.88,72339.69,79849.54,85580.85,105028.66,112437.43,110416.61,116779.77,143657.94,168417.53,168714.61,172357.09,167301.25,160931.05,162871.19,180779.99,200063.94,219490.09,218456.25,240374.11,238423.24,245934.03,244295.13
GWP_100_AR5_GHG,CHN,China,CHN.21_1,Qinghai,23104.55,23785.61,24410.51,25361.88,28120.02,30788.25,30671.40,29057.52,29736.94,30177.57,32838.30,32633.13,34854.92,38394.28,43965.40,47640.36,55207.32,63788.11,65510.65,63457.12,67959.34,72312.91,74044.45,76489.13,76919.72,83276.30,84979.84,85218.00,88246.03,87196.60,86654.96,89975.39,89287.53,92013.65,96493.17
GWP_100_AR5_GHG,CHN,China,CHN.22_1,Shaanxi,116804.11,118703.15,121767.36,123764.48,127020.42,140874.52,149211.90,146050.13,144581.20,140972.47,146938.84,154609.79,163031.65,184375.81,212330.18,239107.39,257768.77,287025.54,305175.42,322198.55,347786.44,390533.98,391944.77,414598.30,410751.47,414330.83,404194.71,409410.36,445760.66,475151.26,493224.49,519492.46,528592.15,569823.14,599284.23
GWP_100_AR5_GHG,CHN,China,CHN.23_1,Shandong,347344.17,357733.47,366297.25,393001.35,411415.93,445497.07,443680.40,449935.80,458801.70,443988.64,459639.51,481372.69,535760.52,643829.70,722615.92,779565.95,848924.06,890532.18,904473.62,957628.58,1015601.32,1087136.10,1122595.79,1183061.56,1192379.02,1193712.50,1212130.41,1228042.13,1272529.55,1309496.29,1327365.71,1363022.21,1346010.27,1356191.23,1365079.59
GWP_100_AR5_GHG,CHN,China,CHN.24_1,Shanghai,65246.71,71119.50,79766.39,84951.46,89995.48,99974.95,97291.29,102888.63,101552.95,96346.95,106587.06,105260.88,117949.01,131808.44,155885.08,164404.09,174092.93,175327.28,183800.02,206652.26,232957.04,245576.41,251432.59,254651.67,258422.93,261208.38,249242.98,253472.74,260218.21,270124.32,266067.83,278533.96,286371.42,296500.96,289677.72
GWP_100_AR5_GHG,CHN,China,CHN.25_1,Shanxi,210982.52,220132.76,227544.36,236430.05,250688.57,271487.09,269662.58,268576.08,268302.81,260229.22,273090.14,287784.04,321157.96,370042.34,419246.71,495149.33,528203.82,562428.36,571751.66,612187.04,650203.72,727826.76,756176.35,773458.92,761566.25,738094.62,716671.42,723415.37,745409.26,757409.52,758338.35,816434.17,838408.12,878687.00,880256.69
GWP_100_AR5_GHG,CHN,China,CHN.26_1,Sichuan,145634.10,149242.12,148263.68,153920.44,157269.07,169872.50,163792.40,167822.82,166087.83,163965.40,164650.49,166441.99,171513.14,182305.34,203416.79,228809.18,250538.64,270941.76,271876.95,279444.69,290524.46,321118.50,327256.04,334642.52,331956.82,324604.08,318747.52,316919.71,320831.84,316546.96,312211.93,330548.96,326031.03,330706.01,336089.77
GWP_100_AR5_GHG,CHN,China,CHN.27_1,Tianjin,29457.91,32894.31,37207.23,40225.48,44818.87,48276.69,50795.82,48781.38,50155.44,50559.52,53515.30,57353.56,59330.90,64006.66,69538.00,90345.72,92968.81,93747.78,95946.19,118538.32,131403.62,137807.55,140971.80,144959.85,150322.17,144372.57,140615.22,142400.60,153123.58,158024.99,156160.49,161043.57,160731.32,165393.60,165065.39
GWP_100_AR5_GHG,CHN,China,CHN.28_1,Xinjiang Uygur,85801.95,87998.70,92467.46,93407.29,97170.94,106474.47,107707.90,105374.26,102900.50,99947.59,107150.09,111689.41,115915.15,130218.52,146266.60,159569.20,175720.67,180668.91,189413.32,197373.95,219720.18,261294.88,290179.22,322584.12,372165.64,392263.79,408357.15,443296.33,474869.29,490100.04,504380.49,544190.49,547211.20,575896.98,574293.44
GWP_100_AR5_GHG,CHN,China,CHN.29_1,Xizang,15364.09,15851.84,16237.72,16563.83,17170.44,18612.23,19082.29,18021.37,18625.50,18626.96,19435.50,19737.25,20221.04,21532.24,23845.90,25247.73,26501.06,27327.62,28210.73,28939.33,30122.61,32006.27,32718.54,33424.60,33102.49,33561.09,33662.56,33169.04,33435.39,33345.85,33219.18,33755.37,32587.54,32980.33,32626.82
GWP_100_AR5_GHG,CHN,China,CHN.3_1,Chongqing,50242.30,53798.15,57599.24,59037.18,60204.85,63933.78,61358.97,65354.86,70791.86,68882.76,67892.44,69235.93,72321.35,78956.39,88235.61,97437.65,115407.55,122645.46,127249.38,132110.96,137878.03,146503.40,149045.91,161003.63,170435.21,171979.63,177757.95,180229.28,185289.22,186611.19,187031.99,191574.73,191704.90,198742.42,198908.96
GWP_100_AR5_GHG,CHN,China,CHN.30_1,Yunnan,77209.75,78489.54,82828.13,84282.66,86184.22,92421.52,88764.41,93222.02,95297.89,95324.98,102142.52,104865.66,108717.87,123162.07,140283.09,151794.74,172123.83,187630.18,192126.21,199145.13,210479.76,226427.50,242767.37,250789.21,247428.71,243558.90,238400.67,238577.96,242526.34,241761.54,240745.65,242791.96,236026.67,238817.86,238926.03
GWP_100_AR5_GHG,CHN,China,CHN.31_1,Zhejiang,96000.49,104987.18,108822.08,117645.59,124215.40,140770.99,139026.24,138276.13,144735.85,142789.91,157367.91,164834.12,174111.00,199498.96,232127.95,264853.27,311759.66,327870.59,351859.75,377162.73,404718.26,438863.74,441047.13,454189.01,473799.32,476046.02,472647.73,477782.65,490036.63,490807.96,496137.69,518056.70,512627.48,531442.99,550951.35
GWP_100_AR5_GHG,CHN,China,CHN.4_1,Fujian,71537.92,72531.41,73689.86,77631.51,80850.34,86752.98,88376.18,87800.03,95845.79,99129.18,102509.54,118488.80,128124.89,143351.47,162265.36,176548.76,205014.34,213507.44,219649.91,234030.99,255166.78,283885.94,290822.99,293305.78,295840.29,293212.62,289747.06,302224.68,314610.36,318088.03,318012.96,339624.86,339179.34,341582.18,342995.57
GWP_100_AR5_GHG,CHN,China,CHN.5_1,Gansu,75505.36,77998.01,80486.82,81087.36,82223.50,89239.67,88565.41,88921.41,88122.42,91348.61,94623.34,97681.74,101746.24,116312.00,130074.65,143939.44,153821.54,170271.87,169627.92,179815.35,196549.22,218289.79,222929.75,228192.40,226021.31,224849.80,221041.23,228264.21,234206.28,236339.60,241946.42,255217.52,254672.93,270146.14,280575.95
GWP_100_AR5_GHG,CHN,China,CHN.6_1,Guangdong,154753.88,162067.00,171648.18,198861.19,209430.49,232383.41,249601.68,293653.52,329480.90,320070.02,333700.81,349632.41,366747.93,412269.63,470541.03,535326.63,570739.88,584904.93,591866.61,636299.38,769510.64,877959.76,900020.60,972871.92,1003384.84,984437.44,1018948.66,1033195.43,1111798.16,1139511.41,1214585.80,1246232.57,1241196.82,1299293.83,1325164.95
GWP_100_AR5_GHG,CHN,China,CHN.7_1,Guangxi,105401.70,106954.06,108956.74,111095.04,115674.61,124713.74,119567.76,120718.56,123082.10,120186.89,130260.74,134403.18,140742.27,155424.75,185727.34,206631.29,219685.36,255768.09,259539.26,278373.78,292948.72,319712.29,338146.32,346263.43,349296.00,343040.47,360297.62,362469.67,372716.35,372176.55,392827.76,410042.79,414414.18,423851.53,432458.21
GWP_100_AR5_GHG,CHN,China,CHN.8_1,Guizhou,64562.25,65915.31,66204.23,68202.74,70929.82,77646.55,76855.19,76577.62,81482.83,80045.87,79046.07,81629.46,88436.61,108717.43,126171.05,141397.23,167451.33,177010.16,170036.03,182958.32,184553.61,200267.39,202439.97,222339.24,221824.50,215669.82,228373.15,234961.92,245940.49,251169.51,257589.10,265372.07,264931.04,270760.79,279177.59
GWP_100_AR5_GHG,CHN,China,CHN.9_1,Hainan,19304.67,19543.70,19861.83,20670.80,21439.00,22822.77,22027.11,22119.31,22678.31,22856.81,23540.05,24368.28,25548.34,27794.61,34200.27,36124.70,39794.01,42769.90,42905.24,48206.14,50568.43,52884.30,56781.56,57543.29,56213.59,57945.34,57949.77,57534.26,58179.53,57995.70,59727.12,60705.38,61030.89,61557.32,61154.72
GWP_100_AR5_GHG,CHN,China,,,16780.09,17354.86,21884.05,23989.85,24860.13,29450.60,56491.68,43272.32,35706.01,51526.12,59711.08,59869.97,64347.65,74017.23,75775.74,75460.89,85074.53,90116.88,79981.97,85696.39,93278.67,95015.95,105719.85,120361.56,128523.45,130736.51,139752.83,155592.43,159424.61,167064.14,163674.10,177345.36,135211.33,186671.38,180535.67
GWP_100_AR5_GHG,CIV,Côte d’Ivoire,,,9937.56,10253.78,10387.01,10616.74,11481.08,12089.02,13439.84,14717.52,14496.67,16414.78,16324.11,16532.04,17309.92,15851.38,16658.89,17595.77,17748.17,18159.12,19018.12,18416.82,19820.33,20444.48,23025.07,24339.42,25286.81,26375.05,27502.05,28425.44,27906.54,29810.58,30140.62,35056.13,36520.84,36728.83,38026.70
GWP_100_AR5_GHG,CMR,Cameroon,,,30084.82,29300.29,28259.97,27493.23,26686.98,27283.52,28548.15,28043.49,28715.46,29365.16,30692.92,30810.40,29612.55,30355.21,30109.82,30305.19,29593.38,30400.99,30189.86,31069.63,30500.42,30193.39,30969.39,32889.62,35292.47,38553.46,38979.24,37754.64,38169.57,38891.90,39594.73,39836.21,40348.45,40358.04,40621.86
GWP_100_AR5_GHG,COD,Democratic Republic of the Congo,,,25332.28,23022.43,23640.97,25475.72,23338.19,23985.55,25085.13,23766.17,24499.51,23934.30,26349.05,24366.94,23235.51,24507.56,25034.61,25669.68,26236.20,27004.45,27682.35,27674.25,28802.81,29878.62,36802.20,38760.12,40734.68,42257.05,42751.25,44424.35,45108.59,46792.64,49627.78,52844.04,55977.97,57201.03,58491.69
GWP_100_AR5_GHG,COG,Congo,,,10902.99,10783.76,10858.51,11196.79,9809.62,12133.80,15665.64,16315.45,19579.49,19945.69,21669.68,20209.07,13245.35,14971.80,16161.65,19767.83,21764.30,18708.58,18528.06,20203.37,22004.11,21125.32,20359.62,19778.77,20212.24,20050.35,19751.84,21421.60,25101.55,26268.70,25154.41,23298.00,24421.01,24416.63,24623.03
GWP_100_AR5_GHG,COK,Cook Islands,,,51.93,39.90,57.95,59.70,62.02,57.74,58.57,60.35,62.37,60.82,73.82,73.63,45.89,43.01,62.67,94.92,97.83,85.69,87.53,79.23,96.50,107.16,112.12,117.22,124.21,113.17,118.67,113.67,122.28,122.17,86.33,97.22,107.11,107.50,112.08
GWP_100_AR5_GHG,COL,Colombia,,,132235.10,133800.95,139083.80,143613.65,144958.12,150111.25,150239.16,157592.48,159555.31,147748.55,153072.53,153853.88,152607.14,153267.93,153866.47,157566.34,156408.90,161213.90,162342.00,167793.74,173798.23,177254.67,175287.85,185402.22,185351.39,187044.39,190772.61,187125.77,195878.31,201093.33,199645.52,212698.89,209760.76,215476.62,217585.73
GWP_100_AR5_GHG,COM,Comoros,,,311.73,300.77,298.43,304.46,310.59,321.48,332.04,337.98,359.82,386.03,419.40,424.04,435.84,460.18,479.46,484.38,515.39,465.09,471.27,506.07,535.04,529.02,542.48,581.96,570.48,592.63,632.50,702.21,656.80,692.17,745.24,875.93,919.50,936.90,949.39
GWP_100_AR5_GHG,CPV,Cabo Verde,,,215.67,240.29,268.65,271.86,268.87,298.00,286.27,301.71,322.34,342.36,529.16,565.69,606.16,543.88,580.53,803.01,854.71,941.29,917.22,908.34,955.86,1080.25,956.80,942.74,989.28,1009.25,1055.02,1098.72,1003.85,1050.89,844.17,872.58,909.81,883.04,912.56
GWP_100_AR5_GHG,CRI,Costa Rica,,,9594.85,9880.35,11073.72,11079.82,11499.46,10958.07,10913.96,10931.36,11493.03,11252.74,10988.07,11137.42,11151.77,11584.12,11856.27,12262.37,12831.73,13941.92,14123.07,13948.23,14106.79,14527.61,14128.33,14472.52,14692.41,14490.79,15171.88,15518.94,15998.29,15852.93,14347.65,15427.77,15685.04,16726.72,17076.87
GWP_100_AR5_GHG,CUB,Cuba,,,59031.76,49708.77,42952.43,39149.08,40149.87,41107.78,43859.73,46362.03,45234.80,45725.69,46027.86,44457.10,43060.71,42151.62,41309.98,41511.86,42843.63,43846.13,43267.66,43749.15,44540.78,44365.68,45492.35,46009.72,44113.43,46213.80,44140.76,43109.80,43453.04,38999.65,34483.96,37742.25,34996.99,35099.95,35985.72
GWP_100_AR5_GHG,CYM,Cayman Islands,,,129.79,127.97,130.81,122.35,143.12,149.94,149.45,153.78,158.13,160.65,151.23,150.86,163.86,172.14,161.35,169.19,187.40,230.50,249.14,253.24,273.45,225.13,216.40,242.75,258.83,278.36,291.49,309.85,338.91,425.41,363.28,345.77,391.22,392.73,405.94
GWP_100_AR5_GHG,CYP,Cyprus,CY00,Kýpros,5581.43,6121.63,6527.07,6814.45,7093.19,6985.51,7382.26,7460.27,7792.06,8071.94,8337.12,8262.52,8489.64,9169.33,9123.84,9233.54,9352.05,9665.15,9876.66,9683.68,9353.51,9136.70,8603.97,7924.58,8339.71,8406.48,8828.70,9025.03,8926.67,8969.91,8607.38,8748.87,9040.02,9093.55,9328.74
GWP_100_AR5_GHG,CYP,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92,7.77,6.96,5.53,7.46,15.41,14.21,14.44
GWP_100_AR5_GHG,CZE,Czechia,CZ01,Praha,8952.29,8174.22,7382.06,7570.84,6937.77,6607.22,6545.30,6485.61,6189.64,5783.95,6211.23,6145.93,5911.98,6091.96,6079.86,5718.63,5954.51,5807.74,5971.28,5604.13,5754.56,5542.94,5468.56,5367.16,5195.02,5314.21,5348.86,5429.70,5379.06,5230.40,4957.51,5202.07,4976.03,4411.77,4202.93
GWP_100_AR5_GHG,CZE,Czechia,CZ02,Střední Čechy,21064.57,19316.87,18417.65,19454.59,18397.12,18080.06,17864.28,17479.82,16821.64,16421.27,19524.94,19640.03,19012.16,19489.62,19335.17,19107.08,19620.94,20208.53,19443.15,18729.37,19524.58,19213.38,18608.58,18703.70,18949.59,19198.18,18570.45,19136.34,19016.37,18205.77,16280.91,17384.93,15298.91,14089.42,13236.17
GWP_100_AR5_GHG,CZE,Czechia,CZ03,Jihozápad,19667.96,17252.83,16401.16,15722.54,13949.83,13274.91,13599.04,13248.77,13277.60,12707.00,13596.84,13653.92,13364.73,13752.81,13744.70,13445.12,13832.43,13800.46,13459.78,12651.32,12935.15,12643.97,12366.86,12406.57,12357.14,12657.49,12668.00,12823.84,12606.00,12300.50,11559.84,12050.25,11727.98,11016.10,10785.60
GWP_100_AR5_GHG,CZE,Czechia,CZ04,Severozápad,47544.21,45152.91,43557.73,42654.88,43076.27,44809.15,50825.73,49403.69,45683.03,44199.46,49127.94,48046.65,46114.94,47075.73,47737.21,47478.87,47054.01,47642.28,44229.36,43562.26,43636.57,43099.66,41618.33,37714.52,37449.93,37511.72,39883.36,38951.36,38552.04,36500.01,34208.36,34279.32,35856.43,30843.30,26767.43
GWP_100_AR5_GHG,CZE,Czechia,CZ05,Severovýchod,28615.11,26545.85,25059.72,24767.71,23190.56,22713.23,23161.45,22670.34,21687.91,20558.56,22177.60,22151.31,21427.58,21638.87,21476.60,21051.23,21464.33,21888.65,21367.06,20137.31,20344.12,19676.80,19006.66,18971.99,18601.25,18861.82,18496.05,18794.80,18492.40,17655.03,15825.74,17376.13,17815.32,15824.40,14552.70
GWP_100_AR5_GHG,CZE,Czechia,CZ06,Jihovýchod,23421.27,20886.59,19824.57,18180.66,16601.32,15975.31,14808.48,14577.65,14680.76,13960.02,14691.57,14865.52,14400.53,14939.53,15040.69,14569.09,14885.06,14893.22,15022.86,14103.56,15108.49,14917.20,14603.51,14398.82,13712.51,14090.14,14318.73,14579.68,14440.71,14267.14,13778.20,14235.58,13885.18,13016.45,12789.64
GWP_100_AR5_GHG,CZE,Czechia,CZ07,Střední Morava,13939.21,12427.41,11437.76,11374.30,10239.58,9729.70,9579.52,9458.18,9131.13,8669.69,9218.81,9331.02,9036.66,9274.87,9275.03,8948.48,9261.26,9238.42,9077.82,8470.52,8729.84,8682.87,8424.50,8541.19,8391.89,8592.91,8705.54,8860.31,8723.89,8588.96,8168.23,8447.71,8260.43,7623.17,7413.43
GWP_100_AR5_GHG,CZE,Czechia,CZ08,Moravskoslezsko,36377.02,30239.38,30110.05,26021.38,25610.50,25802.21,25681.21,25008.26,24322.39,21591.70,23455.47,24182.02,23037.05,23048.97,23453.37,22721.46,22711.66,23084.20,21616.69,19861.65,18932.80,18659.97,18091.27,17608.57,17188.68,17175.28,16554.46,16731.84,16536.74,15287.60,13332.18,14517.56,14067.77,11977.16,10599.47
GWP_100_AR5_GHG,CZE,Czechia,,,,,,,,,21.69,159.25,267.50,164.82,133.66,177.31,121.19,189.35,152.35,105.79,68.70,127.47,152.17,111.98,102.60,142.78,81.01,65.25,65.34,124.20,139.78,170.76,111.81,158.46,136.68,31.35,28.16,31.35,31.85
GWP_100_AR5_GHG,DEU,Germany,DE11,Stuttgart,43082.58,43577.93,41010.15,40092.57,38729.99,38047.32,39003.18,39056.36,38646.34,36727.82,35989.05,37036.58,36034.47,36499.40,35883.79,35032.90,35229.39,33454.69,33372.26,31592.49,32631.29,31205.81,31866.54,33124.17,31242.83,31039.44,30155.46,29561.85,29020.38,27105.42,24643.51,26141.15,27324.15,23750.92,22697.23
GWP_100_AR5_GHG,DEU,Germany,DE12,Karlsruhe,35051.01,34838.19,33071.21,35505.19,34707.94,34492.16,35232.94,33740.34,34269.76,32808.28,32252.31,32977.41,32375.95,32354.36,31976.20,31234.26,31526.57,30701.94,30624.53,28526.80,29985.55,28930.90,29288.20,30179.20,33357.30,37274.13,35452.65,34466.94,34098.40,30677.12,27501.51,29802.50,32349.39,27034.38,25850.49
GWP_100_AR5_GHG,DEU,Germany,DE13,Freiburg,28589.83,27602.31,25685.00,25485.62,25809.46,25665.68,25204.18,24553.25,25163.02,23642.50,23767.05,23416.92,22638.40,23071.30,22462.68,21678.14,22649.38,20556.07,21220.14,19734.46,21137.98,20701.29,19981.82,19610.88,18256.13,19191.36,19428.67,18824.49,21846.02,21031.81,19790.28,20668.30,20256.64,19773.87,19385.47
